canonical_structure_group_id,canonical_smiles,InChIKey,aliases,references,solvent,n_measurements,E00_mean,E00_median,E00_std,E00_min,E00_max,E00_range,primary_target,source_domain_status,generic_bemis_murcko_scaffold,bemis_murcko_scaffold,CzBN_domain_status,CzBN_substituent_family,CzBN_structural_cluster
E00_133_01242,Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)cc2c3c1CCCN3CCC2,ARRHGKPBJAFCLC-UHFFFAOYSA-N,,https://doi.org/10.1016/j.dyepig.2018.06.020,toluene,1,3.0591672576724678,3.0591672576724678,0.0,3.0591672576724678,3.0591672576724678,0.0,3.0591672576724678,general_only,C1CCC(C2CCC3C(C2)C2CC(C4CCCCC4)CCC2C2CC(C4CC5CCCC6CCCC(C4)C65)CC32)CC1,c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2c2[nH]c(-c4cc5c6c(c4)CCCN6CCC5)nc32)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01243,Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1,PKEQGEMQZJDUMZ-UHFFFAOYSA-N,,https://doi.org/10.1016/j.dyepig.2018.06.020,toluene,1,2.7964837453318516,2.7964837453318516,0.0,2.7964837453318516,2.7964837453318516,0.0,2.7964837453318516,general_only,C1CCC(C2CCC3C(C2)C2CC(C4CCCCC4)CCC2C2CC(C4CCC5C(C4)C4CCCCC4C5C4CCCCC4)CC32)CC1,c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2c2[nH]c(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)nc32)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01244,Oc1c(-c2nc3c4ccccc4c4ccccc4c3[nH]2)cc2c3c1CCCN3CCC2,UJLRVWDWFOJLKR-UHFFFAOYSA-N,,https://doi.org/10.1016/j.dyepig.2018.06.020,toluene,1,3.1599304059866373,3.1599304059866373,0.0,3.1599304059866373,3.1599304059866373,0.0,3.1599304059866373,general_only,C1CC2CCCC3CC(C4CC5C6CCCCC6C6CCCCC6C5C4)CC(C1)C23,c1ccc2c(c1)c1ccccc1c1[nH]c(-c3cc4c5c(c3)CCCN5CCC4)nc21,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01245,Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc3c2[nH]1,ZOLURLLSQMSFHO-UHFFFAOYSA-N,,https://doi.org/10.1016/j.dyepig.2018.06.020,toluene,1,3.015721040189125,3.015721040189125,0.0,3.015721040189125,3.015721040189125,0.0,3.015721040189125,general_only,C1CCC(C2CCC3C(C2)C2CC(C4CCCCC4)CCC2C2CC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)CC32)CC1,c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2c2[nH]c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)nc32)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01246,Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,VAJZUZZWWOATHE-UHFFFAOYSA-N,,https://doi.org/10.1016/j.dyepig.2018.06.020,toluene,1,3.0589379025397982,3.0589379025397982,0.0,3.0589379025397982,3.0589379025397982,0.0,3.0589379025397982,general_only,C1CCC(C(C2CCCCC2)C2CCC(C3CC4C5CCCCC5C5CCCCC5C4C3)CC2)CC1,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01247,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1,LXJILICISBQCRY-UHFFFAOYSA-N,,https://doi.org/10.1016/j.dyepig.2018.06.020,toluene,1,2.844095398301324,2.844095398301324,0.0,2.844095398301324,2.844095398301324,0.0,2.844095398301324,general_only,C1CCC(C2C3CCCCC3C3CC(C4CC5C6CCCCC6C6CCCCC6C5C4)CCC32)CC1,c1ccc(-n2c3ccccc3c3cc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)ccc32)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01248,Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,HKCHRLODXLHBOM-XSFVSMFZSA-N,,https://doi.org/10.1016/j.molliq.2017.07.070,toluene,1,3.325060619027243,3.325060619027243,0.0,3.325060619027243,3.325060619027243,0.0,3.325060619027243,general_only,C1CCC(CC2CCCCC2CCC2CCCCC2)CC1,C(=N/c1ccccc1)\c1ccccc1Oc1ccccc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01249,Oc1ccc(Nc2ccc3ccccc3n2)cc1,PUMYGHUHNXBMJZ-UHFFFAOYSA-N,,https://doi.org/10.1016/j.jlumin.2018.12.059,toluene,1,3.1398658713994028,3.1398658713994028,0.0,3.1398658713994028,3.1398658713994028,0.0,3.1398658713994028,general_only,C1CCC(CC2CCC3CCCCC3C2)CC1,c1ccc(Nc2ccc3ccccc3n2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01250,Oc1ccc2ccc3cccc4ccc1c2c34,BIJNHUAPTJVVNQ-UHFFFAOYSA-N,,DOI: 10.1039/b816695a,toluene,1,3.2225120001067378,3.2225120001067378,0.0,3.2225120001067378,3.2225120001067378,0.0,3.2225120001067378,general_only,C1CC2CCC3CCCC4CCC(C1)C2C34,c1cc2ccc3cccc4ccc(c1)c2c34,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01251,Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,CZHAUERRAMVUGM-UHFFFAOYSA-N,,https://doi.org/10.1007/s10895-019-02361-9,toluene,1,3.164548936062289,3.164548936062289,0.0,3.164548936062289,3.164548936062289,0.0,3.164548936062289,general_only,C1CCC2C(C1)CCCC2C1CC2CCCC3CCCC(C1)C32,c1ccc2c(C3Nc4cccc5cccc(c45)N3)cccc2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01252,Oc1ccc2ncccc2c1,OVYWMEWYEJLIER-UHFFFAOYSA-N,,10.1021/jp901867h,toluene,1,3.6238438171951257,3.6238438171951257,0.0,3.6238438171951257,3.6238438171951257,0.0,3.6238438171951257,general_only,C1CCC2CCCCC2C1,c1ccc2ncccc2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01253,Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,OHPPRLQFPVRJSQ-XSFVSMFZSA-N,,https://doi.org/10.1016/j.molliq.2017.07.070,toluene,1,3.4184346158456194,3.4184346158456194,0.0,3.4184346158456194,3.4184346158456194,0.0,3.4184346158456194,general_only,C1CCC(CC2CCCCC2CCC2CCCCC2)CC1,C(=N/c1ccccc1)\c1ccccc1Oc1ccccc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01254,Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1,ZUCWKXRBVUHMDJ-UHFFFAOYSA-N,,DOI:10.1039/c2jm33891b,toluene,1,3.530963070824738,3.530963070824738,0.0,3.530963070824738,3.530963070824738,0.0,3.530963070824738,general_only,C1CCC(C2CC3C4CCCCC4C4CCCCC4C3C2C2CCCCC2)CC1,c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01255,Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2o1,QNGJLZYSFBEMAD-UHFFFAOYSA-N,,DOI:10.1039/c2jm33891b,toluene,1,3.392670000299428,3.392670000299428,0.0,3.392670000299428,3.392670000299428,0.0,3.392670000299428,general_only,C1CCC(C2CC3C4CCCCC4C4CCCCC4C3C2)CC1,c1ccc(-c2nc3c4ccccc4c4ccccc4c3o2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01256,Oc1ccccc1-c1nc2c3cccnc3c3ncccc3c2n1-c1ccccc1,BHQDIJQLMVBJNA-UHFFFAOYSA-N,,DOI:10.1039/c2jm33891b,toluene,1,3.4921713301628934,3.4921713301628934,0.0,3.4921713301628934,3.4921713301628934,0.0,3.4921713301628934,general_only,C1CCC(C2CC3C4CCCCC4C4CCCCC4C3C2C2CCCCC2)CC1,c1ccc(-c2nc3c4cccnc4c4ncccc4c3n2-c2ccccc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01257,Oc1ccccc1/C=N/c1ccc(Cn2cncn2)cc1,YNVSCJWGUOFNDG-GIJQJNRQSA-N,,https://doi.org/10.1016/j.molstruc.2016.02.036,toluene,1,4.092620000106478,4.092620000106478,0.0,4.092620000106478,4.092620000106478,0.0,4.092620000106478,general_only,C1CCC(CCC2CCC(CC3CCCC3)CC2)CC1,C(=N/c1ccc(Cn2cncn2)cc1)\c1ccccc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01258,Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,GHIMGHVOCHBIEU-XSFVSMFZSA-N,,https://doi.org/10.1016/j.molliq.2017.07.070,toluene,1,3.135812403011667,3.135812403011667,0.0,3.135812403011667,3.135812403011667,0.0,3.135812403011667,general_only,C1CCC(CC2CCCCC2CCC2CCCCC2)CC1,C(=N/c1ccccc1)\c1ccccc1Oc1ccccc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01259,Oc1ccccc1C1=NC2c3cccc4cccc(c34)C2N1c1ccccc1,QEDKIBGXSJJFPC-UHFFFAOYSA-N,,DOI:10.1039/c2jm33891b,toluene,1,2.5201213346814964,2.5201213346814964,0.0,2.5201213346814964,2.5201213346814964,0.0,2.5201213346814964,general_only,C1CCC(C2CC3C4CCCC5CCCC(C54)C3C2C2CCCCC2)CC1,c1ccc(C2=NC3c4cccc5cccc(c45)C3N2c2ccccc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01260,[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,DYSLFYJGQNLQPN-UHFFFAOYSA-N,,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006,toluene,1,3.4865656637056937,3.4865656637056937,0.0,3.4865656637056937,3.4865656637056937,0.0,3.4865656637056937,general_only,C1CCC(C2CCCCC2)CC1,c1ccc(-c2ccccc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01261,[C-]#[N+]c1ccc(-c2ccc(N)cc2)cc1,PIAVSHTYMWFNII-UHFFFAOYSA-N,,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006,toluene,1,3.671159029649596,3.671159029649596,0.0,3.671159029649596,3.671159029649596,0.0,3.671159029649596,general_only,C1CCC(C2CCCCC2)CC1,c1ccc(-c2ccccc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01262,[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,NYPKDLBFMGXRJG-UHFFFAOYSA-N,,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006,toluene,1,3.5174427882927453,3.5174427882927453,0.0,3.5174427882927453,3.5174427882927453,0.0,3.5174427882927453,general_only,C1CCC(C2CCCCC2)CC1,c1ccc(-c2ccccc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01263,[O-]c1ccccc1-c1[nH+]c2c3ccccc3c3ccccc3c2n1-c1ccccc1,ZUCWKXRBVUHMDJ-UHFFFAOYSA-N,,DOI:10.1039/c2jm33891b,toluene,1,2.9957012666934144,2.9957012666934144,0.0,2.9957012666934144,2.9957012666934144,0.0,2.9957012666934144,general_only,C1CCC(C2CC3C4CCCCC4C4CCCCC4C3C2C2CCCCC2)CC1,c1ccc(-c2[nH+]c3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01264,c1cc(-n2c3ccccc3c3ccccc32)c(-c2nc3ccccn3n2)c(-n2c3ccccc3c3ccccc32)c1,RTRBSVKBYOOKBO-UHFFFAOYSA-N,,DOI: 10.1021/acsami.7b18202,toluene,1,3.396032372974826,3.396032372974826,0.0,3.396032372974826,3.396032372974826,0.0,3.396032372974826,general_only,C1CCC2CC(C3C(C4C5CCCCC5C5CCCCC54)CCCC3C3C4CCCCC4C4CCCCC43)CC2C1,c1cc(-n2c3ccccc3c3ccccc32)c(-c2nc3ccccn3n2)c(-n2c3ccccc3c3ccccc32)c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01265,c1cc2c([nH]c3c4[nH]c5sccc5c4c4nsnc4c23)s1,BJJJCWVTACOCKQ-UHFFFAOYSA-N,,DOI: 10.1021/jo301458m,toluene,1,2.758515815085158,2.758515815085158,0.0,2.758515815085158,2.758515815085158,0.0,2.758515815085158,general_only,C1CC2CC3C4CC5CCCC5C4C4CCCC4C3C2C1,c1cc2c([nH]c3c4[nH]c5sccc5c4c4nsnc4c23)s1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01266,c1cc2c3c(c1)-c1ccc4c5c(ccc(c15)B3c1ccc3c5c(ccc-2c15)CC3)CC4,BREFYLCZVLFVHE-UHFFFAOYSA-N,,DOI: 10.1021/acs.orglett.5b03167,toluene,1,2.4540756401221517,2.4540756401221517,0.0,2.4540756401221517,2.4540756401221517,0.0,2.4540756401221517,general_only,C1CC2C3CCC4CCC5CCC(C3C45)C3C4CCC5CCC6CCC(C(C1)C23)C4C65,c1cc2c3c(c1)-c1ccc4c5c(ccc(c15)B3c1ccc3c5c(ccc-2c15)CC3)CC4,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01267,c1cc2c3c(c1)-c1cccc4cccc(c14)B3c1cccc3cccc-2c13,INXSKSHFILSOEQ-UHFFFAOYSA-N,,DOI: 10.1021/acs.orglett.5b03167,toluene,1,2.5932012272405442,2.5932012272405442,0.0,2.5932012272405442,2.5932012272405442,0.0,2.5932012272405442,general_only,C1CC2CCCC3C2C(C1)C1CCCC2C4CCCC5CCCC(C54)C3C12,c1cc2c3c(c1)-c1cccc4cccc(c14)B3c1cccc3cccc-2c13,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01268,c1cc2c3c(c1)-n1c4ccc(-n5c6ccccc6c6ccccc65)cc4c4cc(-n5c6ccccc6c6ccccc65)cc(c41)B3c1cc(-n3c4ccccc4c4ccccc43)cc3c4cc(-n5c6ccccc6c6ccccc65)ccc4n-2c13,RWMICHYNCCGRHO-UHFFFAOYSA-N,TCz-B,"Angew.Chem.Int.Ed.2021, 60, 23142 –23147",toluene,1,2.4736666242362526,2.4736666242362526,0.0,2.4736666242362526,2.4736666242362526,0.0,2.4736666242362526,MR_TADF_only,C1CCC2C(C1)C1CCCCC1C2C1CCC2C(C1)C1CC(C3C4CCCCC4C4CCCCC43)CC3C1C2C1CCCC2C4C5CCC(C6C7CCCCC7C7CCCCC76)CC5C5CC(C6C7CCCCC7C7CCCCC76)CC(C54)C3C12,c1cc2c3c(c1)-n1c4ccc(-n5c6ccccc6c6ccccc65)cc4c4cc(-n5c6ccccc6c6ccccc65)cc(c41)B3c1cc(-n3c4ccccc4c4ccccc43)cc3c4cc(-n5c6ccccc6c6ccccc65)ccc4n-2c13,exact_CzBN_core_derivative,nitrogen_heteroaryl,CZBN_CLUSTER_32
E00_133_01269,c1cc2c3c(c1)-n1c4ccccc4c4cccc(c41)B3c1cccc3c4ccccc4n-2c13,IITQULMOOBIEDJ-UHFFFAOYSA-N,DCzB / Cz-B / CzBN / NBN,"J. Mater. Chem. C, 2022, 10, 15408–15415 | Angew.Chem.Int.Ed.2021, 60, 23142 –23147 | ChemicalEngineeringJournal471(2023)144664 | Adv.OpticalMater.2024,2302354",toluene,1,2.654866040130684,2.654866040130684,0.0,2.654866040130684,2.654866040130684,0.0,2.654866040130684,MR_TADF_only,C1CCC2C(C1)C1CCCC3C1C2C1CCCC2C4C5CCCCC5C5CCCC(C54)C3C12,c1cc2c3c(c1)-n1c4ccccc4c4cccc(c41)B3c1cccc3c4ccccc4n-2c13,exact_CzBN_core_derivative,unsubstituted_parent,CZBN_CLUSTER_13
E00_133_01270,c1cc2c3c(c1)-n1c4ccncc4c4cccc(c41)B3c1cccc3c4cnccc4n-2c13,ZWNFEYGDKJJKAQ-UHFFFAOYSA-N,γ-Cb-B,"Angew.Chem.Int.Ed.2021, 60, 23142 –23147",toluene,1,2.747374619687899,2.747374619687899,0.0,2.747374619687899,2.747374619687899,0.0,2.747374619687899,MR_TADF_only,C1CCC2C(C1)C1CCCC3C1C2C1CCCC2C4C5CCCCC5C5CCCC(C54)C3C12,c1cc2c3c(c1)-n1c4ccncc4c4cccc(c41)B3c1cccc3c4cnccc4n-2c13,related_extended_CzBN_core,nitrogen_heteroaryl,CZBN_CLUSTER_13
E00_133_01271,c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,LYYDLFIKKRBPLE-UHFFFAOYSA-N,,https://doi.org/10.1007/s10895-019-02361-9,toluene,1,3.0373853423515245,3.0373853423515245,0.0,3.0373853423515245,3.0373853423515245,0.0,3.0373853423515245,general_only,C1CC2CCCC3CC(C4CCC5CCC6CCCC7CCC4C5C67)CC(C1)C23,c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01272,c1cc2c3cc1c1ccc4c(c1)c1cc(ccc1[C@]15OCCO[C@]41OCCO5)c1ccc4c(c1)c1cc(ccc1[C@]15OCCO[C@]41OCCO5)c1ccc(c3c1)[C@]13OCCO[C@]21OCCO3,NEFZANIXZJEOMR-JTLGOVNKSA-N,,DOI: 10.1021/acs.joc.9b02379,toluene,1,3.8742468415937807,3.8742468415937807,0.0,3.8742468415937807,3.8742468415937807,0.0,3.8742468415937807,general_only,C1CCC23CCCCC2(C1)C1CCC2CC1C1CC(CCC13)C1CCC3C(C1)C1CC(CCC1C14CCCCC31CCCC4)C1CCC3C(C1)C1CC2CCC1C12CCCCC31CCCC2,c1cc2c3cc1c1ccc4c(c1)c1cc(ccc1[C@]15OCCO[C@]41OCCO5)c1ccc4c(c1)c1cc(ccc1[C@]15OCCO[C@]41OCCO5)c1ccc(c3c1)[C@]13OCCO[C@]21OCCO3,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01273,c1cc2cc(c1)c1ccc3ccc4ccc(cc4c3c1)c1ccc3ccc4ccc(cc4c3c1)c1cccc2c1,MTLKHKADIKPRNH-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.9b02379,toluene,1,3.2440634143022384,3.2440634143022384,0.0,3.2440634143022384,3.2440634143022384,0.0,3.2440634143022384,general_only,C1CC2CC(C1)C1CCC3CCC4CCC(CC4C3C1)C1CCC3CCC4CCC(CC4C3C1)C1CCCC2C1,c1cc2cc(c1)c1ccc3ccc4ccc(cc4c3c1)c1ccc3ccc4ccc(cc4c3c1)c1cccc2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01274,c1cc2cc(c1)c1cccc(c1)c1ccc3ccc4ccc(cc4c3c1)c1cccc(c1)c1cccc2c1,YINXTSAIZQFFOU-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.9b02379,toluene,1,3.430616824141773,3.430616824141773,0.0,3.430616824141773,3.430616824141773,0.0,3.430616824141773,general_only,C1CC2CC(C1)C1CCCC(C1)C1CCC3CCC4CCC(CC4C3C1)C1CCCC(C1)C1CCCC2C1,c1cc2cc(c1)c1cccc(c1)c1ccc3ccc4ccc(cc4c3c1)c1cccc(c1)c1cccc2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01275,c1cc2ccc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7nnc(-c8ccc(-c9ccc%10ccc%11cccc%12ccc9c%10c%11%12)s8)o7)cc6)o5)s4)c4ccc(c1)c2c34,JIADYZGMHSVNFI-UHFFFAOYSA-N,,https://doi.org/10.1016/j.molstruc.2019.127032,toluene,1,3.3194762150945802,3.3194762150945802,0.0,3.3194762150945802,3.3194762150945802,0.0,3.3194762150945802,general_only,C1CC2CCC3CCC(C4CCC(C5CCC(C6CCC(C7CCC(C8CCC(C9CCC%10CCC%11CCCC%12CCC9C%10C%11%12)C8)C7)CC6)C5)C4)C4CCC(C1)C2C34,c1cc2ccc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7nnc(-c8ccc(-c9ccc%10ccc%11cccc%12ccc9c%10c%11%12)s8)o7)cc6)o5)s4)c4ccc(c1)c2c34,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01276,c1cc2ccc3ccc4cc3c2cc1CCCCCCc1ccc2ccc3ccc-4cc3c2c1,OTECTIYCRYBSGJ-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.9b02379,toluene,1,3.4941742654508614,3.4941742654508614,0.0,3.4941742654508614,3.4941742654508614,0.0,3.4941742654508614,general_only,C1CCCC2CCC3CCC4CCC(CC4C3C2)C2CCC3CCC4CCC(CC1)CC4C3C2,c1cc2ccc3ccc4cc3c2cc1CCCCCCc1ccc2ccc3ccc-4cc3c2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01277,c1cc2ccc3ccc4cc3c2cc1c1ccc2c(c1)c1cc(ccc1[C@]13OCCO[C@]21OCCO3)c1ccc2c(c1)c1cc4ccc1[C@]13OCCO[C@]21OCCO3,WIOLPUQTMVEPNO-QXYJZNQMSA-N,,DOI: 10.1021/acs.joc.9b02379,toluene,1,3.3543120820069507,3.3543120820069507,0.0,3.3543120820069507,3.3543120820069507,0.0,3.3543120820069507,general_only,C1CCC23CCCCC2(C1)C1CCC2CC1C1CC(CCC13)C1CCC3C(C1)C1CC(CCC1C14CCCCC31CCCC4)C1CCC3CCC4CCC2CC4C3C1,c1cc2ccc3ccc4cc3c2cc1c1ccc2c(c1)c1cc(ccc1[C@]13OCCO[C@]21OCCO3)c1ccc2c(c1)c1cc4ccc1[C@]13OCCO[C@]21OCCO3,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01278,c1cc2ccc3ccc4cc3c2cc1c1ccc2ccc3ccc(cc3c2c1)c1ccc2c(c1)c1cc4ccc1[C@]13OCCO[C@]21OCCO3,MZQNTMJIFQGTQH-QWKHHPMFSA-N,,DOI: 10.1021/acs.joc.9b02379,toluene,1,3.1666731565489403,3.1666731565489403,0.0,3.1666731565489403,3.1666731565489403,0.0,3.1666731565489403,general_only,C1CCC23CCCCC2(C1)C1CCC2CC1C1CC(CCC13)C1CCC3CCC4CCC(CC4C3C1)C1CCC3CCC4CCC2CC4C3C1,c1cc2ccc3ccc4cc3c2cc1c1ccc2ccc3ccc(cc3c2c1)c1ccc2c(c1)c1cc4ccc1[C@]13OCCO[C@]21OCCO3,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01279,c1cc2ccc3ccc4cc3c2cc1c1ccc2ccc3ccc(cc3c2c1)c1ccc2ccc3ccc4cc3c2c1,RIIQONSNWDINRT-UHFFFAOYSA-N,,DOI: 10.1021/acs.joc.9b02379,toluene,1,3.133046937151949,3.133046937151949,0.0,3.133046937151949,3.133046937151949,0.0,3.133046937151949,general_only,C1CC2CCC3CCC4CC3C2CC1C1CCC2CCC3CCC(CC3C2C1)C1CCC2CCC3CCC4CC3C2C1,c1cc2ccc3ccc4cc3c2cc1c1ccc2ccc3ccc(cc3c2c1)c1ccc2ccc3ccc4cc3c2c1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01280,c1cc2ccc3cccc4ccc(c1)c2c34,BBEAQIROQSPTKN-UHFFFAOYSA-N,,http://dx.doi.org/10.1021/ja2006862,toluene,1,3.379373848987109,3.379373848987109,0.0,3.379373848987109,3.379373848987109,0.0,3.379373848987109,general_only,C1CC2CCC3CCCC4CCC(C1)C2C34,c1cc2ccc3cccc4ccc(c1)c2c34,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01281,c1ccc(-c2c3c(c(-c4ccccc4)c4cc5ccccc5cc24)Cc2c(c(-c4ccccc4)c4cc5ccccc5cc4c2-c2ccccc2)C3)cc1,LLLGZZZAOVNVHJ-UHFFFAOYSA-N,,10.1021/jo0601314,toluene,1,3.127966306574544,3.127966306574544,0.0,3.127966306574544,3.127966306574544,0.0,3.127966306574544,general_only,C1CCC(C2C3CC4CCCCC4CC3C(C3CCCCC3)C3CC4C(CC32)C(C2CCCCC2)C2CC3CCCCC3CC2C4C2CCCCC2)CC1,c1ccc(-c2c3c(c(-c4ccccc4)c4cc5ccccc5cc24)Cc2c(c(-c4ccccc4)c4cc5ccccc5cc4c2-c2ccccc2)C3)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01282,c1ccc(-c2cc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc3)nc(-c3ccccc3)n2)cc1,NZYWKBOPJIYEMS-UHFFFAOYSA-N,,C8QM00382C,toluene,1,3.058536071530611,3.058536071530611,0.0,3.058536071530611,3.058536071530611,0.0,3.058536071530611,general_only,C1CCC(C2CC(C3CCCCC3)CC(C3CCC(C4C5CCCCC5C(C5CCCCC5)(C5CCCCC5)C5CCCCC45)CC3)C2)CC1,c1ccc(-c2cc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc3)nc(-c3ccccc3)n2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
E00_133_01283,c1ccc(-c2cc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cn3)nc(-c3ccccc3)n2)cc1,RXMYSSFKMHZUOG-UHFFFAOYSA-N,,C8QM00382C,toluene,1,2.9282148902162968,2.9282148902162968,0.0,2.9282148902162968,2.9282148902162968,0.0,2.9282148902162968,general_only,C1CCC(C2CC(C3CCCCC3)CC(C3CCC(C4C5CCCCC5C(C5CCCCC5)(C5CCCCC5)C5CCCCC45)CC3)C2)CC1,c1ccc(-c2cc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cn3)nc(-c3ccccc3)n2)cc1,outside_MR_TADF,outside_CzBN_domain,outside_CzBN_domain
